Student_ID,Course_ID,Engagement_Time_Minutes,Participation_Frequency,Activity_Type,Completion_Status,Last_Active_Date,Average_Score,Device_Used,Time_Spent_Per_Session_Minutes,Course_Completion_Percentage,Total_Quizzes_Attempted,Total_Forums_Posted,Preferred_Learning_Mode
a4d7a55c,a90e68,218,2,Quiz,In Progress,2022-02-15T00:00:00.000000000,91,Desktop,115,64,18,29,Live Sessions
7bd28a41,184aba,48,6,Assignment,In Progress,2022-05-15T00:00:00.000000000,98,Laptop,113,88,4,42,Live Sessions
991977f0,d20b67,158,25,Discussion Forum,Completed,2023-02-08T00:00:00.000000000,99,Tablet,49,65,16,27,Live Sessions
00a57d3c,e90fac,134,19,Video Lecture,In Progress,2023-02-23T00:00:00.000000000,81,Tablet,58,76,11,29,Hybrid
0d297753,c4218f,557,11,Quiz,Completed,2022-07-20T00:00:00.000000000,74,Tablet,51,88,12,32,Self-Paced
7c1d5c70,79e7e1,72,1,Discussion Forum,Completed,2024-02-20T00:00:00.000000000,55,Desktop,47,85,16,45,Hybrid
9ea86733,f8f431,485,21,Assignment,Completed,2023-07-04T00:00:00.000000000,69,Mobile,118,8,13,45,Live Sessions
ff28f060,869ffe,231,27,Video Lecture,Completed,2022-09-18T00:00:00.000000000,74,Desktop,26,38,6,47,Live Sessions
d18913fe,643408,70,22,Video Lecture,Completed,2022-03-28T00:00:00.000000000,53,Tablet,93,65,5,41,Hybrid
3e88f9a0,0335dc,124,18,Discussion Forum,Completed,2023-10-02T00:00:00.000000000,56,Tablet,39,71,6,24,Live Sessions
2f79d915,fa37b4,493,23,Assignment,Completed,2023-06-27T00:00:00.000000000,95,Laptop,11,38,6,41,Live Sessions
4e5e2715,eca914,21,15,Video Lecture,Completed,2022-08-21T00:00:00.000000000,64,Desktop,72,15,17,48,Hybrid
be0f7bbc,e4fa28,414,28,Video Lecture,In Progress,2023-12-31T00:00:00.000000000,97,Tablet,32,64,0,36,Hybrid
ad0a5d90,af318b,511,28,Assignment,In Progress,2023-02-16T00:00:00.000000000,74,Mobile,12,22,13,27,Hybrid
0c93ecba,3d016a,296,29,Discussion Forum,Completed,2022-01-02T00:00:00.000000000,66,Mobile,60,50,11,42,Self-Paced
45ebd79e,47cbfc,330,20,Discussion Forum,In Progress,2023-04-02T00:00:00.000000000,59,Laptop,107,33,14,6,Self-Paced
9d27fcb3,2.32E+09,308,22,Quiz,In Progress,2022-10-13T00:00:00.000000000,72,Mobile,56,6,19,12,Live Sessions
597f1286,1ea7ff,380,5,Video Lecture,Completed,2022-02-04T00:00:00.000000000,72,Desktop,10,86,12,36,Live Sessions
c1556e5a,dad587,111,19,Assignment,Completed,2022-11-27T00:00:00.000000000,81,Desktop,72,75,11,1,Live Sessions
2608673d,79cb8d,387,15,Quiz,Completed,2022-06-20T00:00:00.000000000,77,Desktop,24,71,18,18,Live Sessions
9f56ad37,f1dc93,149,16,Video Lecture,Completed,2024-02-18T00:00:00.000000000,66,Desktop,83,35,2,1,Live Sessions
51b03aa7,ae148f,304,27,Quiz,Completed,2023-11-06T00:00:00.000000000,51,Tablet,35,99,5,35,Hybrid
3453787d,05a1f5,266,29,Quiz,Completed,2022-06-06T00:00:00.000000000,78,Laptop,30,65,10,36,Live Sessions
3cb23d5c,00e331,334,12,Discussion Forum,In Progress,2023-01-27T00:00:00.000000000,58,Mobile,60,99,0,43,Live Sessions
079725f2,332424,263,14,Video Lecture,Completed,2023-02-16T00:00:00.000000000,66,Desktop,55,78,11,4,Hybrid
cc67ac8d,3.95E+100,376,24,Quiz,In Progress,2022-08-24T00:00:00.000000000,63,Desktop,75,31,13,33,Hybrid
5538392c,94ff0f,514,6,Quiz,Completed,2022-09-05T00:00:00.000000000,67,Laptop,105,56,0,4,Hybrid
4dc356ff,acd09f,256,2,Video Lecture,Dropped,2022-02-11T00:00:00.000000000,84,Laptop,24,30,1,48,Live Sessions
da876878,5b78b0,257,4,Discussion Forum,Completed,2022-11-29T00:00:00.000000000,99,Mobile,66,90,17,37,Live Sessions
264be9c9,8efee8,380,14,Assignment,In Progress,2022-07-07T00:00:00.000000000,88,Mobile,69,42,12,40,Hybrid
83f69b08,2320bf,140,21,Assignment,Completed,2022-05-11T00:00:00.000000000,69,Mobile,96,51,16,38,Live Sessions
d39379a6,2b5fed,588,26,Discussion Forum,Completed,2022-09-24T00:00:00.000000000,90,Tablet,39,65,14,21,Hybrid
e356e2b0,099dd7,486,4,Quiz,Completed,2023-04-21T00:00:00.000000000,91,Desktop,54,35,16,2,Live Sessions
50932cfe,504134,204,16,Discussion Forum,In Progress,2023-09-23T00:00:00.000000000,91,Mobile,77,85,14,45,Hybrid
77d97474,6bf5d0,460,8,Discussion Forum,In Progress,2022-01-27T00:00:00.000000000,68,Mobile,116,31,10,37,Self-Paced
b143dead,91ebaa,493,11,Assignment,Completed,2023-05-11T00:00:00.000000000,81,Mobile,9,94,18,2,Hybrid
dc2633aa,2f4dde,322,7,Video Lecture,Completed,2022-02-27T00:00:00.000000000,76,Tablet,83,38,11,46,Live Sessions
eabe3a91,a9dfde,305,13,Discussion Forum,Completed,2023-01-09T00:00:00.000000000,78,Laptop,17,88,6,34,Live Sessions
95b900ad,07fb95,183,3,Assignment,Completed,2024-01-08T00:00:00.000000000,84,Tablet,82,71,1,28,Hybrid
a8a602e1,4c1235,38,27,Assignment,Completed,2022-10-16T00:00:00.000000000,50,Laptop,90,69,13,9,Self-Paced
c0b3d6c8,bf3c52,273,20,Assignment,In Progress,2022-03-10T00:00:00.000000000,96,Mobile,85,51,4,30,Self-Paced
e673649b,20903d,254,14,Assignment,Dropped,2023-08-26T00:00:00.000000000,90,Tablet,115,71,12,17,Live Sessions
eacd9732,e6f6e6,324,23,Quiz,In Progress,2022-02-19T00:00:00.000000000,50,Mobile,49,10,12,48,Self-Paced
ab75429d,dd5e6a,45,4,Quiz,In Progress,2022-06-03T00:00:00.000000000,62,Desktop,116,73,11,29,Hybrid
fd92a6a2,eabdef,93,22,Discussion Forum,Completed,2023-07-20T00:00:00.000000000,94,Mobile,47,19,13,4,Hybrid
5acb5541,e57b64,334,26,Video Lecture,Completed,2022-05-24T00:00:00.000000000,61,Tablet,75,17,11,24,Live Sessions
7b07d9a0,9c5716,366,13,Discussion Forum,Dropped,2024-02-01T00:00:00.000000000,99,Desktop,82,12,10,15,Self-Paced
aa6bfe48,34bc8e,422,11,Discussion Forum,Completed,2024-02-15T00:00:00.000000000,86,Tablet,75,30,11,10,Hybrid
9863282b,067a5b,207,18,Quiz,In Progress,2024-02-02T00:00:00.000000000,86,Mobile,68,87,9,48,Live Sessions
a98347b2,bdf910,39,22,Video Lecture,In Progress,2023-08-18T00:00:00.000000000,82,Laptop,45,62,6,30,Hybrid
913aa89f,1f9cd0,422,19,Quiz,Completed,2022-02-26T00:00:00.000000000,89,Mobile,77,26,6,47,Self-Paced
f32d8de7,a8ff71,114,17,Video Lecture,In Progress,2022-08-20T00:00:00.000000000,62,Tablet,10,41,7,49,Hybrid
46af1adc,93513d,163,20,Assignment,In Progress,2023-05-01T00:00:00.000000000,51,Desktop,77,74,0,3,Self-Paced
30e837bc,1a5954,107,21,Quiz,Completed,2022-10-20T00:00:00.000000000,94,Tablet,34,43,6,26,Live Sessions
a2e41cda,fe455d,111,29,Discussion Forum,Completed,2023-02-06T00:00:00.000000000,78,Tablet,18,37,4,22,Live Sessions
acb4ce4a,e70dd7,266,27,Video Lecture,In Progress,2023-05-22T00:00:00.000000000,77,Tablet,35,60,8,3,Self-Paced
838bffa2,0ca0a5,195,23,Video Lecture,Completed,2023-06-14T00:00:00.000000000,84,Mobile,83,70,13,17,Self-Paced
edd4758a,56f115,94,19,Quiz,Completed,2022-12-20T00:00:00.000000000,79,Desktop,117,54,10,34,Self-Paced
ab40120c,6283b6,351,22,Assignment,In Progress,2022-09-18T00:00:00.000000000,80,Desktop,63,99,1,42,Hybrid
48e58770,7b15cf,147,24,Video Lecture,In Progress,2022-12-27T00:00:00.000000000,65,Tablet,38,29,12,17,Live Sessions
6cd4535e,419c27,373,3,Video Lecture,Completed,2023-08-06T00:00:00.000000000,60,Desktop,96,60,6,13,Self-Paced
8be17ea9,0b83f6,395,8,Discussion Forum,In Progress,2022-02-13T00:00:00.000000000,56,Laptop,51,90,4,21,Live Sessions
c3089729,354f80,263,18,Video Lecture,Completed,2023-05-11T00:00:00.000000000,62,Desktop,37,63,18,44,Live Sessions
b107ed21,ced08f,366,19,Discussion Forum,In Progress,2024-01-21T00:00:00.000000000,94,Mobile,63,62,15,25,Hybrid
325b4fef,5.25E+06,486,9,Discussion Forum,Completed,2023-06-19T00:00:00.000000000,91,Mobile,36,89,11,46,Self-Paced
d642e3db,c2cc82,396,17,Video Lecture,In Progress,2023-01-03T00:00:00.000000000,67,Tablet,51,10,19,19,Self-Paced
439f944b,764ee2,537,6,Video Lecture,Dropped,2022-07-22T00:00:00.000000000,86,Laptop,20,5,13,25,Live Sessions
ad4bb783,e5917a,231,11,Assignment,In Progress,2023-06-29T00:00:00.000000000,67,Laptop,75,13,9,43,Hybrid
da57e792,b259b8,341,15,Video Lecture,Completed,2022-06-02T00:00:00.000000000,50,Tablet,63,10,16,40,Self-Paced
65c6ed74,1804ad,512,9,Quiz,Completed,2022-05-24T00:00:00.000000000,83,Tablet,54,77,5,27,Hybrid
be0b0a00,a6ae0b,285,10,Assignment,In Progress,2023-08-26T00:00:00.000000000,85,Desktop,28,33,10,47,Live Sessions
67b29219,e48418,20,26,Assignment,Completed,2022-10-28T00:00:00.000000000,72,Desktop,49,54,14,7,Live Sessions
9cd63301,ce2314,173,15,Discussion Forum,Completed,2022-01-09T00:00:00.000000000,57,Mobile,38,87,5,0,Hybrid
cbd82668,39171b,47,27,Assignment,In Progress,2022-08-29T00:00:00.000000000,97,Laptop,63,25,6,3,Self-Paced
36076524,84ae24,142,18,Quiz,Completed,2023-11-26T00:00:00.000000000,61,Laptop,25,20,16,46,Hybrid
65ce5ca3,246206,221,17,Discussion Forum,In Progress,2022-04-06T00:00:00.000000000,77,Desktop,9,27,14,16,Hybrid
99be38d2,d8074f,325,1,Assignment,Completed,2023-04-20T00:00:00.000000000,79,Desktop,81,37,16,24,Self-Paced
9f0246fb,e57d3c,150,10,Discussion Forum,Completed,2023-02-12T00:00:00.000000000,78,Tablet,37,97,13,30,Hybrid
52c4bd6f,36e36d,142,10,Discussion Forum,In Progress,2024-01-07T00:00:00.000000000,72,Desktop,112,66,10,28,Self-Paced
131a5b36,800009,211,17,Quiz,In Progress,2023-12-25T00:00:00.000000000,88,Tablet,32,26,18,41,Live Sessions
07a7400b,2050c3,147,11,Assignment,In Progress,2023-03-03T00:00:00.000000000,92,Mobile,106,10,7,6,Self-Paced
5c292a8f,27c2fd,146,25,Assignment,Completed,2022-01-25T00:00:00.000000000,95,Tablet,109,9,4,30,Self-Paced
09b21124,208d68,412,9,Quiz,Dropped,2023-10-02T00:00:00.000000000,56,Desktop,22,76,5,24,Live Sessions
2d93b52e,95c064,43,28,Video Lecture,In Progress,2023-07-19T00:00:00.000000000,98,Tablet,90,6,1,40,Self-Paced
700a537a,2a22c1,92,11,Quiz,Completed,2022-06-25T00:00:00.000000000,79,Tablet,63,67,18,43,Self-Paced
75d0625b,0c0a8c,312,5,Assignment,In Progress,2022-03-14T00:00:00.000000000,76,Mobile,50,4,10,35,Live Sessions
46fd8be2,cb1853,548,17,Assignment,Completed,2023-01-03T00:00:00.000000000,86,Mobile,58,26,3,15,Hybrid
f040b496,970fcb,378,17,Discussion Forum,In Progress,2022-04-25T00:00:00.000000000,73,Mobile,48,26,18,43,Live Sessions
be03ffb6,cd4d82,111,22,Video Lecture,Completed,2022-03-01T00:00:00.000000000,50,Laptop,68,56,10,6,Self-Paced
f94d3253,519c1a,311,20,Assignment,Completed,2022-08-27T00:00:00.000000000,75,Tablet,104,81,5,18,Live Sessions
848fdfa2,f06bad,162,23,Discussion Forum,Completed,2023-10-29T00:00:00.000000000,59,Tablet,28,31,2,16,Self-Paced
be26eed5,3147a9,60,13,Quiz,Completed,2022-03-26T00:00:00.000000000,84,Laptop,43,11,12,47,Live Sessions
4293912c,7fe58f,75,14,Quiz,In Progress,2023-09-02T00:00:00.000000000,75,Desktop,23,17,7,10,Self-Paced
419da68a,c90d4d,272,18,Quiz,Completed,2023-05-09T00:00:00.000000000,52,Tablet,22,81,11,8,Live Sessions
c7f07ad2,30bae9,81,14,Quiz,Completed,2022-08-06T00:00:00.000000000,73,Tablet,44,88,17,22,Live Sessions
84a77f12,e7d43e,278,29,Assignment,In Progress,2022-10-08T00:00:00.000000000,79,Laptop,45,19,19,13,Live Sessions
f8a67017,eb31a8,76,3,Video Lecture,Completed,2023-01-01T00:00:00.000000000,75,Mobile,7,7,11,3,Self-Paced
ba5364e7,04b40c,139,8,Discussion Forum,In Progress,2022-10-27T00:00:00.000000000,78,Desktop,42,37,19,33,Self-Paced
3a5ce946,dc6268,173,22,Discussion Forum,Dropped,2023-06-01T00:00:00.000000000,83,Tablet,67,45,15,9,Hybrid
368a5d58,133525,286,16,Assignment,In Progress,2022-10-05T00:00:00.000000000,68,Tablet,47,46,19,13,Hybrid
bace2b52,0f1dbd,445,23,Assignment,Dropped,2022-06-10T00:00:00.000000000,77,Tablet,36,73,16,15,Live Sessions
f38471dd,e9df8b,535,1,Video Lecture,Dropped,2023-04-20T00:00:00.000000000,57,Desktop,76,56,10,18,Live Sessions
fff27696,e69bb2,452,22,Quiz,Dropped,2022-07-09T00:00:00.000000000,66,Mobile,13,27,5,27,Hybrid
8fc7e78d,aa0924,87,14,Video Lecture,In Progress,2023-03-21T00:00:00.000000000,54,Tablet,107,66,19,48,Live Sessions
bb57679f,1e9470,90,18,Quiz,In Progress,2023-10-16T00:00:00.000000000,53,Mobile,58,69,8,34,Hybrid
9a01ce9f,755dc4,363,21,Assignment,Completed,2022-05-27T00:00:00.000000000,96,Laptop,42,34,13,1,Hybrid
c008cbdd,79878a,478,8,Discussion Forum,Completed,2022-02-06T00:00:00.000000000,85,Desktop,30,77,10,39,Self-Paced
9db9d0e8,b25531,208,23,Assignment,In Progress,2022-11-05T00:00:00.000000000,93,Desktop,19,51,7,8,Hybrid
fdb95d00,58f199,567,5,Assignment,Dropped,2023-01-01T00:00:00.000000000,84,Tablet,18,88,4,44,Hybrid
a92d5568,1687a4,469,14,Assignment,In Progress,2024-02-19T00:00:00.000000000,83,Mobile,25,57,2,14,Hybrid
db791085,560458,218,12,Video Lecture,In Progress,2022-09-30T00:00:00.000000000,61,Desktop,66,72,8,28,Live Sessions
c3a45400,5fa495,561,18,Discussion Forum,Completed,2022-05-08T00:00:00.000000000,75,Tablet,35,48,9,28,Live Sessions
a39214ff,9d03b9,351,10,Assignment,In Progress,2022-07-10T00:00:00.000000000,59,Laptop,103,44,19,27,Self-Paced
8c56d66b,59ceda,122,19,Quiz,Completed,2023-04-14T00:00:00.000000000,83,Tablet,68,58,7,2,Hybrid
b26c54a2,2b2b26,207,1,Assignment,Dropped,2023-12-01T00:00:00.000000000,55,Desktop,64,11,4,26,Live Sessions
61d87a37,777610,294,2,Quiz,In Progress,2023-01-22T00:00:00.000000000,95,Tablet,6,58,15,30,Hybrid
5626a58f,781f4a,536,27,Quiz,Dropped,2022-01-07T00:00:00.000000000,96,Mobile,30,13,19,32,Hybrid
423bee1b,138753,76,5,Assignment,Dropped,2023-03-13T00:00:00.000000000,92,Mobile,19,40,12,3,Live Sessions
5cfcf2d1,acbae7,276,20,Discussion Forum,Completed,2023-10-05T00:00:00.000000000,51,Tablet,119,66,9,17,Hybrid
413a6053,34660c,468,7,Discussion Forum,Completed,2024-01-30T00:00:00.000000000,70,Mobile,94,41,15,42,Self-Paced
c44b1ecf,476f17,515,27,Assignment,In Progress,2023-01-08T00:00:00.000000000,90,Desktop,77,7,15,11,Hybrid
9325029a,01555e,526,1,Discussion Forum,Completed,2022-10-22T00:00:00.000000000,92,Mobile,119,40,8,7,Hybrid
31f07fa9,1ac593,319,27,Assignment,In Progress,2022-01-29T00:00:00.000000000,79,Mobile,94,79,8,4,Live Sessions
ae8d5d99,0b19a6,360,19,Video Lecture,Completed,2022-06-24T00:00:00.000000000,98,Mobile,46,48,18,6,Hybrid
6ba0e938,d4ce23,13,12,Video Lecture,Dropped,2022-09-29T00:00:00.000000000,67,Mobile,109,47,5,38,Live Sessions
e14c88b6,5e0b62,441,27,Discussion Forum,Completed,2022-07-03T00:00:00.000000000,93,Laptop,37,23,15,46,Live Sessions
5fef4bd7,542412,88,17,Quiz,In Progress,2024-01-05T00:00:00.000000000,75,Laptop,56,69,11,22,Hybrid
e5ec4444,f5c098,221,12,Quiz,Completed,2024-02-07T00:00:00.000000000,50,Mobile,81,79,4,8,Hybrid
920fffc0,b09aaf,383,19,Assignment,In Progress,2022-06-11T00:00:00.000000000,80,Mobile,21,74,2,41,Self-Paced
32b0c4b1,0b9901,249,5,Video Lecture,In Progress,2022-06-10T00:00:00.000000000,57,Desktop,46,48,8,46,Live Sessions
57308a6f,b2b8ea,48,12,Discussion Forum,Completed,2022-10-18T00:00:00.000000000,87,Mobile,69,16,6,45,Hybrid
6f830e32,4.74E+07,172,5,Discussion Forum,In Progress,2023-07-14T00:00:00.000000000,79,Tablet,58,21,2,23,Live Sessions
3c6a7e9a,10831e,587,9,Video Lecture,In Progress,2022-04-26T00:00:00.000000000,85,Laptop,104,37,8,46,Self-Paced
bf5b1700,982ed8,162,28,Discussion Forum,In Progress,2023-08-06T00:00:00.000000000,87,Mobile,69,71,6,9,Self-Paced
8c992e51,233ff8,540,13,Quiz,In Progress,2023-05-21T00:00:00.000000000,88,Desktop,56,39,17,42,Hybrid
6e37c88c,2ae463,147,19,Quiz,Completed,2023-02-16T00:00:00.000000000,69,Laptop,78,85,9,9,Live Sessions
bf4c7fcd,170a11,99,14,Discussion Forum,Completed,2023-01-31T00:00:00.000000000,72,Laptop,114,7,7,44,Hybrid
27879baa,63324b,414,18,Quiz,In Progress,2023-08-20T00:00:00.000000000,68,Tablet,61,26,16,29,Live Sessions
fcf6e79a,f4fbaf,180,10,Quiz,Completed,2023-06-28T00:00:00.000000000,94,Desktop,73,27,16,16,Live Sessions
b94bfd78,619a85,584,23,Assignment,In Progress,2022-03-09T00:00:00.000000000,60,Laptop,98,94,11,33,Hybrid
91310670,9d5c63,170,28,Quiz,Completed,2022-12-21T00:00:00.000000000,88,Laptop,92,11,3,6,Self-Paced
6f45a373,9f739e,285,5,Discussion Forum,Completed,2022-09-25T00:00:00.000000000,83,Laptop,110,49,7,25,Live Sessions
b63cd3a6,8edbd5,548,14,Quiz,In Progress,2023-09-02T00:00:00.000000000,94,Mobile,18,88,3,17,Hybrid
cab64afa,5de4d2,518,5,Assignment,In Progress,2023-09-04T00:00:00.000000000,67,Mobile,77,25,6,14,Self-Paced
d4954f5e,602fb9,471,10,Video Lecture,Completed,2022-09-20T00:00:00.000000000,81,Mobile,32,72,1,4,Hybrid
214663df,7d0ec2,370,4,Video Lecture,Completed,2022-02-07T00:00:00.000000000,85,Tablet,76,51,8,37,Hybrid
5232f61a,545876,367,24,Video Lecture,Completed,2023-10-09T00:00:00.000000000,80,Desktop,75,84,10,32,Self-Paced
094d28e1,acc2c8,263,22,Assignment,In Progress,2023-04-02T00:00:00.000000000,99,Desktop,101,35,19,32,Self-Paced
c48a038c,27aa80,339,21,Video Lecture,In Progress,2022-04-09T00:00:00.000000000,83,Laptop,89,67,4,46,Self-Paced
0df8e6ad,274a78,189,14,Assignment,In Progress,2023-11-01T00:00:00.000000000,78,Mobile,56,12,19,25,Hybrid
86af242c,804aad,438,3,Quiz,Dropped,2023-11-01T00:00:00.000000000,77,Desktop,50,20,8,5,Self-Paced
901594db,b990cf,23,7,Quiz,In Progress,2022-12-07T00:00:00.000000000,96,Mobile,20,21,3,11,Hybrid
cc30a515,1a7c4d,46,15,Assignment,Completed,2023-01-10T00:00:00.000000000,65,Mobile,85,87,11,48,Hybrid
7822319e,3.72E+07,246,7,Discussion Forum,In Progress,2022-03-05T00:00:00.000000000,67,Tablet,31,51,11,28,Live Sessions
cb525f65,1777dc,231,20,Video Lecture,Completed,2023-06-23T00:00:00.000000000,80,Mobile,101,99,1,44,Hybrid
b27b179a,75db32,379,24,Quiz,Completed,2023-02-07T00:00:00.000000000,50,Tablet,99,30,15,0,Self-Paced
2a135b97,3e3e89,278,20,Quiz,Completed,2023-08-21T00:00:00.000000000,93,Laptop,80,35,14,37,Self-Paced
d4420900,12779,200,21,Assignment,In Progress,2022-05-12T00:00:00.000000000,72,Tablet,104,59,13,43,Live Sessions
e6ee63b4,816605,162,16,Quiz,In Progress,2023-01-25T00:00:00.000000000,53,Desktop,53,53,12,35,Live Sessions
110be181,fb11a4,33,16,Quiz,Completed,2022-02-27T00:00:00.000000000,81,Laptop,34,87,2,13,Live Sessions
1707bb6f,a02f8d,238,16,Quiz,In Progress,2023-08-14T00:00:00.000000000,75,Mobile,82,14,16,32,Hybrid
77eb70bd,09b9de,67,22,Discussion Forum,Completed,2022-01-06T00:00:00.000000000,54,Tablet,83,37,4,26,Self-Paced
91c0eae7,25f3fd,274,28,Assignment,Completed,2022-12-08T00:00:00.000000000,95,Tablet,34,75,7,27,Self-Paced
33259c2b,36504a,50,13,Video Lecture,In Progress,2023-08-12T00:00:00.000000000,75,Tablet,22,42,6,7,Live Sessions
9c4e519c,e2d26d,586,22,Quiz,In Progress,2022-03-29T00:00:00.000000000,77,Tablet,83,18,5,3,Self-Paced
933c0e35,b39787,39,23,Video Lecture,In Progress,2023-02-23T00:00:00.000000000,65,Laptop,44,88,8,7,Live Sessions
18674034,fe54a9,61,5,Video Lecture,Dropped,2022-12-22T00:00:00.000000000,82,Mobile,27,51,3,5,Live Sessions
cec93750,376781,314,28,Assignment,In Progress,2022-02-02T00:00:00.000000000,99,Desktop,52,32,0,15,Self-Paced
f48ead26,71692d,401,20,Assignment,Completed,2022-10-03T00:00:00.000000000,60,Mobile,19,29,12,0,Hybrid
dd78f660,235d75,298,18,Video Lecture,Completed,2023-01-20T00:00:00.000000000,70,Tablet,23,50,5,14,Live Sessions
acd2b7a5,17dff0,65,14,Assignment,In Progress,2022-05-12T00:00:00.000000000,89,Tablet,90,37,14,1,Live Sessions
9051618e,5070c8,414,7,Quiz,Completed,2022-12-10T00:00:00.000000000,98,Mobile,104,30,13,11,Self-Paced
48c4db0a,97a363,333,25,Assignment,Dropped,2022-12-01T00:00:00.000000000,56,Mobile,70,33,0,15,Self-Paced
68d73b23,0f2a12,51,24,Assignment,Dropped,2023-08-04T00:00:00.000000000,80,Desktop,72,6,10,38,Self-Paced
a7c7d544,f1319d,339,3,Discussion Forum,Completed,2022-01-27T00:00:00.000000000,67,Desktop,113,87,1,5,Self-Paced
25bf4c9b,332c8c,211,25,Video Lecture,Completed,2023-09-06T00:00:00.000000000,63,Mobile,49,68,12,3,Hybrid
4900733c,659b1f,196,27,Discussion Forum,Completed,2022-07-24T00:00:00.000000000,60,Laptop,93,23,19,42,Self-Paced
e7a143d2,0ef29d,300,26,Assignment,Completed,2024-02-22T00:00:00.000000000,97,Laptop,103,46,12,15,Live Sessions
08dbba36,b6a996,82,19,Discussion Forum,Completed,2022-11-26T00:00:00.000000000,66,Laptop,46,97,2,28,Live Sessions
25d92dee,12aecd,456,17,Discussion Forum,Completed,2022-03-13T00:00:00.000000000,83,Mobile,69,43,8,41,Live Sessions
b46b768a,ac55df,589,21,Video Lecture,Completed,2022-12-23T00:00:00.000000000,72,Laptop,35,69,12,9,Live Sessions
fd434f4a,cfdbef,367,15,Video Lecture,In Progress,2023-01-31T00:00:00.000000000,82,Desktop,13,64,1,48,Hybrid
af3d60a1,f4f228,67,4,Video Lecture,In Progress,2023-04-27T00:00:00.000000000,84,Tablet,54,67,3,25,Hybrid
2eb1abf0,27acb2,212,14,Video Lecture,In Progress,2022-08-08T00:00:00.000000000,84,Desktop,38,0,3,32,Self-Paced
eb8c39cb,bd5464,357,1,Quiz,In Progress,2022-02-09T00:00:00.000000000,84,Tablet,22,62,11,48,Self-Paced
e158f3f8,9c1bf2,175,24,Video Lecture,Completed,2022-03-08T00:00:00.000000000,59,Mobile,79,44,17,23,Live Sessions
75432e1e,9.20E+06,460,18,Quiz,Completed,2024-01-23T00:00:00.000000000,69,Tablet,13,52,0,14,Self-Paced
554d0034,61d967,520,2,Discussion Forum,Completed,2023-11-08T00:00:00.000000000,89,Laptop,15,96,0,41,Live Sessions
2a754d73,dfdfef,290,18,Video Lecture,Completed,2023-11-30T00:00:00.000000000,61,Mobile,38,24,6,27,Live Sessions
01922f7d,8d66fa,537,20,Discussion Forum,Completed,2022-04-03T00:00:00.000000000,80,Laptop,108,33,19,16,Hybrid
71af78c2,74ded9,41,18,Quiz,In Progress,2023-06-16T00:00:00.000000000,97,Desktop,20,57,10,46,Self-Paced
f4ecdd93,70ca0e,562,6,Assignment,In Progress,2022-01-21T00:00:00.000000000,86,Desktop,70,2,6,4,Self-Paced
9931e52a,8ca376,138,4,Assignment,Completed,2022-10-20T00:00:00.000000000,93,Laptop,63,36,15,28,Hybrid
90af00b6,65578c,185,22,Discussion Forum,In Progress,2022-09-13T00:00:00.000000000,63,Tablet,13,70,4,43,Live Sessions
06bbcca3,9db22c,76,14,Discussion Forum,In Progress,2022-04-05T00:00:00.000000000,82,Laptop,37,76,9,7,Self-Paced
df8dbd0e,6d5395,495,9,Quiz,Completed,2024-01-03T00:00:00.000000000,85,Mobile,39,61,15,16,Self-Paced
d2f4d751,7a71b5,492,11,Video Lecture,In Progress,2022-06-28T00:00:00.000000000,60,Tablet,12,25,6,22,Self-Paced
2d0293e8,f6e1de,408,13,Discussion Forum,Completed,2023-08-06T00:00:00.000000000,57,Desktop,86,82,14,17,Hybrid
9a80402a,6d02a9,94,27,Discussion Forum,Completed,2023-07-29T00:00:00.000000000,95,Laptop,84,75,19,8,Live Sessions
db02e7e5,682fb1,273,1,Video Lecture,Completed,2023-11-06T00:00:00.000000000,72,Mobile,64,89,6,45,Hybrid
5e1df2b7,1bdc52,161,15,Assignment,Completed,2023-10-27T00:00:00.000000000,55,Laptop,80,78,10,25,Self-Paced
edffcaf5,8df47a,564,4,Assignment,In Progress,2022-12-16T00:00:00.000000000,58,Laptop,82,71,10,21,Live Sessions
f8fb5338,52f87b,10,29,Assignment,Completed,2022-12-20T00:00:00.000000000,77,Laptop,58,6,8,36,Self-Paced
c06d8842,91d44c,341,29,Quiz,In Progress,2022-04-09T00:00:00.000000000,68,Mobile,59,3,1,22,Live Sessions
